   2.99999989E-08   1.8134118399994721E-016   0.0000000000000000        0.0000000000000000     
   5.99999979E-08   2.1287833681607835E-016   0.0000000000000000        0.0000000000000000     
   9.00000003E-08   2.3315277869658898E-016   0.0000000000000000        0.0000000000000000     
   1.19999996E-07   2.4554122231302514E-016   0.0000000000000000        0.0000000000000000     
   1.50000005E-07   2.6018312016988455E-016   0.0000000000000000        0.0000000000000000     
   1.80000001E-07   2.6468703221007134E-016   0.0000000000000000        0.0000000000000000     
   2.09999996E-07   2.7595036561920686E-016   0.0000000000000000        0.0000000000000000     
   2.39999991E-07   2.7594886571989773E-016   0.0000000000000000        0.0000000000000000     
   2.70000015E-07   2.8045261618646886E-016   0.0000000000000000        0.0000000000000000     
   3.00000011E-07   2.8270462552761763E-016   0.0000000000000000        0.0000000000000000     
   3.30000006E-07   2.8833554295412255E-016   0.0000000000000000        0.0000000000000000     
   3.60000001E-07   2.9058749569555598E-016   0.0000000000000000        0.0000000000000000     
   3.89999997E-07   2.9058619443076172E-016   0.0000000000000000        0.0000000000000000     
   4.19999992E-07   2.9171150276741491E-016   0.0000000000000000        0.0000000000000000     
