   2.99999989E-08   292.99487560777345     
   5.99999979E-08   292.99484699199513     
   9.00000003E-08   292.99481492258832     
   1.19999996E-07   292.99478034350790     
   1.50000005E-07   292.99474388261467     
   1.80000001E-07   292.99470603949129     
   2.09999996E-07   292.99466718056635     
   2.39999991E-07   292.99462747038825     
   2.70000015E-07   292.99458708161637     
   3.00000011E-07   292.99454640773592     
   3.30000006E-07   292.99450517055556     
   3.60000001E-07   292.99446351675414     
   3.89999997E-07   292.99442169476015     
   4.19999992E-07   292.99437970295179     
