1.91436011E-05,1.25948945E-05
1.91437011E-05,1.25949173E-05
1.91437994E-05,1.25949400E-05
1.91438994E-05,1.25949609E-05
1.91439995E-05,1.25949837E-05
1.91440995E-05,1.25950046E-05
1.91441995E-05,1.25950273E-05
1.91442996E-05,1.25950501E-05
1.91443996E-05,1.25950710E-05
1.91444997E-05,1.25950937E-05
1.91445997E-05,1.25951146E-05
1.91446998E-05,1.25951374E-05
1.91447998E-05,1.25951601E-05
1.91448999E-05,1.25951810E-05
1.91449999E-05,1.25952038E-05
1.91450999E-05,1.25952247E-05
1.91452000E-05,1.25952474E-05
1.91453000E-05,1.25952702E-05
1.91454001E-05,1.25952911E-05
1.91455001E-05,1.25953138E-05
1.91456002E-05,1.25953366E-05
1.91457002E-05,1.25953575E-05
1.91458003E-05,1.25953802E-05
1.91459003E-05,1.25954011E-05
1.91460003E-05,1.25954239E-05
1.91461004E-05,1.25954466E-05
1.91462004E-05,1.25954675E-05
1.91463005E-05,1.25954903E-05
1.91464005E-05,1.25955112E-05
1.91465006E-05,1.25955339E-05
1.91466006E-05,1.25955567E-05
1.91467007E-05,1.25955776E-05
1.91468007E-05,1.25956003E-05
1.91469007E-05,1.25956230E-05
1.91470008E-05,1.25956440E-05
1.91471008E-05,1.25956667E-05
1.91472009E-05,1.25956876E-05
1.91473009E-05,1.25957104E-05
1.91474010E-05,1.25957331E-05
1.91475010E-05,1.25957540E-05
1.91476011E-05,1.25957768E-05
1.91477011E-05,1.25957977E-05
1.91478011E-05,1.25958204E-05
1.91478994E-05,1.25958431E-05
1.91479994E-05,1.25958641E-05
1.91480995E-05,1.25958868E-05
1.91481995E-05,1.25959077E-05
1.91482995E-05,1.25959305E-05
1.91483996E-05,1.25959532E-05
1.91484996E-05,1.25959741E-05
1.91485997E-05,1.25959968E-05
1.91486997E-05,1.25960196E-05
1.91487998E-05,1.25960405E-05
1.91488998E-05,1.25960632E-05
1.91489999E-05,1.25960842E-05
1.91490999E-05,1.25961069E-05
1.91491999E-05,1.25961296E-05
1.91493000E-05,1.25961506E-05
1.91494000E-05,1.25961733E-05
1.91495001E-05,1.25961942E-05
1.91496001E-05,1.25962169E-05
1.91497002E-05,1.25962397E-05
1.91498002E-05,1.25962606E-05
1.91499003E-05,1.25962833E-05
1.91500003E-05,1.25963061E-05
1.91501003E-05,1.25963288E-05
1.91502004E-05,1.25963516E-05
1.91503004E-05,1.25963725E-05
1.91504005E-05,1.25963952E-05
1.91505005E-05,1.25964179E-05
1.91506006E-05,1.25964407E-05
1.91507006E-05,1.25964634E-05
1.91508007E-05,1.25964843E-05
1.91509007E-05,1.25965071E-05
1.91510007E-05,1.25965298E-05
1.91511008E-05,1.25965507E-05
1.91512008E-05,1.25965735E-05
1.91513009E-05,1.25965944E-05
1.91514009E-05,1.25966171E-05
1.91515010E-05,1.25966399E-05
1.91516010E-05,1.25966608E-05
1.91517011E-05,1.25966835E-05
1.91518011E-05,1.25967063E-05
1.91519011E-05,1.25967272E-05
1.91519994E-05,1.25967499E-05
1.91520994E-05,1.25967708E-05
1.91521995E-05,1.25967936E-05
1.91522995E-05,1.25968163E-05
1.91523995E-05,1.25968372E-05
1.91524996E-05,1.25968600E-05
1.91525996E-05,1.25968809E-05
1.91526997E-05,1.25969036E-05
1.91527997E-05,1.25969264E-05
1.91528998E-05,1.25969473E-05
1.91529998E-05,1.25969700E-05
1.91530999E-05,1.25969927E-05
1.91531999E-05,1.25970155E-05
1.91532999E-05,1.25970382E-05
1.91534000E-05,1.25970591E-05
1.91535000E-05,1.25970819E-05
1.91536001E-05,1.25971046E-05
1.91537001E-05,1.25971274E-05
1.91538002E-05,1.25971501E-05
1.91539002E-05,1.25971710E-05
1.91540003E-05,1.25971937E-05
1.91541003E-05,1.25972165E-05
1.91542003E-05,1.25972392E-05
1.91543004E-05,1.25972620E-05
1.91544004E-05,1.25972829E-05
1.91545005E-05,1.25973056E-05
1.91546005E-05,1.25973284E-05
1.91547006E-05,1.25973511E-05
1.91548006E-05,1.25973738E-05
1.91549007E-05,1.25973966E-05
1.91550007E-05,1.25974175E-05
1.91551007E-05,1.25974402E-05
1.91552008E-05,1.25974611E-05
1.91553008E-05,1.25974839E-05
1.91554009E-05,1.25975066E-05
1.91555009E-05,1.25975275E-05
1.91556010E-05,1.25975503E-05
1.91557010E-05,1.25975712E-05
1.91558011E-05,1.25975939E-05
1.91559011E-05,1.25976167E-05
1.91560011E-05,1.25976376E-05
1.91560994E-05,1.25976603E-05
1.91561994E-05,1.25976831E-05
1.91562995E-05,1.25977058E-05
1.91563995E-05,1.25977285E-05
1.91564995E-05,1.25977494E-05
1.91565996E-05,1.25977722E-05
1.91566996E-05,1.25977949E-05
1.91567997E-05,1.25978177E-05
1.91568997E-05,1.25978404E-05
1.91569998E-05,1.25978613E-05
1.91570998E-05,1.25978841E-05
1.91571999E-05,1.25979068E-05
1.91572999E-05,1.25979295E-05
1.91573999E-05,1.25979523E-05
1.91575000E-05,1.25979732E-05
1.91576000E-05,1.25979959E-05
1.91577001E-05,1.25980187E-05
1.91578001E-05,1.25980414E-05
1.91579002E-05,1.25980641E-05
1.91580002E-05,1.25980869E-05
1.91581003E-05,1.25981078E-05
1.91582003E-05,1.25981305E-05
1.91583003E-05,1.25981533E-05
1.91584004E-05,1.25981760E-05
1.91585004E-05,1.25981987E-05
1.91586005E-05,1.25982197E-05
1.91587005E-05,1.25982424E-05
1.91588006E-05,1.25982651E-05
1.91589006E-05,1.25982879E-05
1.91590007E-05,1.25983106E-05
1.91591007E-05,1.25983315E-05
1.91592007E-05,1.25983543E-05
1.91593008E-05,1.25983770E-05
1.91594008E-05,1.25983979E-05
1.91595009E-05,1.25984207E-05
1.91596009E-05,1.25984416E-05
1.91597010E-05,1.25984643E-05
1.91598010E-05,1.25984870E-05
1.91599011E-05,1.25985098E-05
1.91600011E-05,1.25985325E-05
1.91601011E-05,1.25985534E-05
1.91601994E-05,1.25985762E-05
1.91602994E-05,1.25985989E-05
1.91603995E-05,1.25986217E-05
1.91604995E-05,1.25986444E-05
1.91605995E-05,1.25986653E-05
1.91606996E-05,1.25986880E-05
1.91607996E-05,1.25987108E-05
1.91608997E-05,1.25987335E-05
1.91609997E-05,1.25987563E-05
1.91610998E-05,1.25987790E-05
1.91611998E-05,1.25987999E-05
1.91612999E-05,1.25988227E-05
1.91613999E-05,1.25988454E-05
1.91614999E-05,1.25988681E-05
1.91616000E-05,1.25988909E-05
1.91617000E-05,1.25989118E-05
1.91618001E-05,1.25989345E-05
1.91619001E-05,1.25989573E-05
1.91620002E-05,1.25989800E-05
1.91621002E-05,1.25990027E-05
1.91622003E-05,1.25990236E-05
1.91623003E-05,1.25990464E-05
1.91624003E-05,1.25990691E-05
1.91625004E-05,1.25990900E-05
1.91626004E-05,1.25991128E-05
1.91627005E-05,1.25991337E-05
1.91628005E-05,1.25991564E-05
1.91629006E-05,1.25991792E-05
1.91630006E-05,1.25992001E-05
1.91631007E-05,1.25992228E-05
1.91632007E-05,1.25992437E-05
1.91633007E-05,1.25992665E-05
1.91634008E-05,1.25992892E-05
1.91635008E-05,1.25993101E-05
1.91636009E-05,1.25993329E-05
1.91637009E-05,1.25993556E-05
1.91638010E-05,1.25993765E-05
1.91639010E-05,1.25993993E-05
1.91640011E-05,1.25994220E-05
1.91641011E-05,1.25994447E-05
1.91642011E-05,1.25994675E-05
1.91642994E-05,1.25994884E-05
1.91643994E-05,1.25995111E-05
1.91644995E-05,1.25995339E-05
1.91645995E-05,1.25995566E-05
1.91646996E-05,1.25995793E-05
1.91647996E-05,1.25996003E-05
1.91648996E-05,1.25996230E-05
1.91649997E-05,1.25996457E-05
1.91650997E-05,1.25996685E-05
1.91651998E-05,1.25996912E-05
1.91652998E-05,1.25997121E-05
1.91653999E-05,1.25997349E-05
1.91654999E-05,1.25997576E-05
1.91656000E-05,1.25997785E-05
1.91657000E-05,1.25998013E-05
1.91658000E-05,1.25998222E-05
1.91659001E-05,1.25998449E-05
1.91660001E-05,1.25998677E-05
1.91661002E-05,1.25998886E-05
1.91662002E-05,1.25999113E-05
1.91663003E-05,1.25999322E-05
1.91664003E-05,1.25999550E-05
1.91665004E-05,1.25999777E-05
1.91666004E-05,1.25999986E-05
1.91667004E-05,1.26000214E-05
1.91668005E-05,1.26000441E-05
1.91669005E-05,1.26000650E-05
1.91670006E-05,1.26000878E-05
1.91671006E-05,1.26001087E-05
1.91672007E-05,1.26001314E-05
1.91673007E-05,1.26001542E-05
1.91674008E-05,1.26001751E-05
1.91675008E-05,1.26001978E-05
1.91676008E-05,1.26002187E-05
1.91677009E-05,1.26002415E-05
1.91678009E-05,1.26002642E-05
1.91679010E-05,1.26002851E-05
1.91680010E-05,1.26003079E-05
1.91681011E-05,1.26003288E-05
1.91682011E-05,1.26003515E-05
1.91683012E-05,1.26003742E-05
1.91683994E-05,1.26003952E-05
1.91684994E-05,1.26004179E-05
1.91685995E-05,1.26004406E-05
1.91686995E-05,1.26004616E-05
1.91687996E-05,1.26004843E-05
1.91688996E-05,1.26005052E-05
1.91689996E-05,1.26005280E-05
1.91690997E-05,1.26005507E-05
1.91691997E-05,1.26005716E-05
1.91692998E-05,1.26005943E-05
1.91693998E-05,1.26006153E-05
1.91694999E-05,1.26006380E-05
1.91695999E-05,1.26006607E-05
1.91697000E-05,1.26006817E-05
1.91698000E-05,1.26007044E-05
1.91699000E-05,1.26007271E-05
1.91700001E-05,1.26007481E-05
1.91701001E-05,1.26007708E-05
1.91702002E-05,1.26007917E-05
1.91703002E-05,1.26008144E-05
1.91704003E-05,1.26008372E-05
1.91705003E-05,1.26008581E-05
1.91706004E-05,1.26008808E-05
1.91707004E-05,1.26009018E-05
1.91708004E-05,1.26009245E-05
1.91709005E-05,1.26009472E-05
1.91710005E-05,1.26009681E-05
1.91711006E-05,1.26009909E-05
1.91712006E-05,1.26010118E-05
1.91713007E-05,1.26010345E-05
1.91714007E-05,1.26010573E-05
1.91715008E-05,1.26010782E-05
1.91716008E-05,1.26011009E-05
1.91717008E-05,1.26011237E-05
1.91718009E-05,1.26011446E-05
1.91719009E-05,1.26011673E-05
1.91720010E-05,1.26011882E-05
1.91721010E-05,1.26012110E-05
1.91722011E-05,1.26012337E-05
1.91723011E-05,1.26012546E-05
1.91724012E-05,1.26012774E-05
1.91724994E-05,1.26012983E-05
1.91725994E-05,1.26013210E-05
1.91726995E-05,1.26013438E-05
1.91727995E-05,1.26013647E-05
1.91728996E-05,1.26013874E-05
1.91729996E-05,1.26014102E-05
1.91730996E-05,1.26014311E-05
1.91731997E-05,1.26014538E-05
1.91732997E-05,1.26014747E-05
1.91733998E-05,1.26014975E-05
1.91734998E-05,1.26015202E-05
1.91735999E-05,1.26015411E-05
1.91736999E-05,1.26015639E-05
1.91738000E-05,1.26015848E-05
1.91739000E-05,1.26016075E-05
1.91740000E-05,1.26016303E-05
1.91741001E-05,1.26016512E-05
1.91742001E-05,1.26016739E-05
1.91743002E-05,1.26016948E-05
1.91744002E-05,1.26017176E-05
1.91745003E-05,1.26017403E-05
1.91746003E-05,1.26017612E-05
1.91747004E-05,1.26017840E-05
1.91748004E-05,1.26018067E-05
1.91749004E-05,1.26018276E-05
1.91750005E-05,1.26018504E-05
1.91751005E-05,1.26018713E-05
1.91752006E-05,1.26018940E-05
1.91753006E-05,1.26019168E-05
1.91754007E-05,1.26019377E-05
1.91755007E-05,1.26019604E-05
1.91756008E-05,1.26019813E-05
1.91757008E-05,1.26020041E-05
1.91758008E-05,1.26020268E-05
1.91759009E-05,1.26020477E-05
1.91760009E-05,1.26020705E-05
1.91761010E-05,1.26020932E-05
1.91762010E-05,1.26021159E-05
1.91763011E-05,1.26021387E-05
1.91764011E-05,1.26021596E-05
1.91765012E-05,1.26021823E-05
1.91765994E-05,1.26022051E-05
1.91766994E-05,1.26022260E-05
1.91767995E-05,1.26022487E-05
1.91768995E-05,1.26022696E-05
1.91769996E-05,1.26022924E-05
1.91770996E-05,1.26023151E-05
1.91771996E-05,1.26023360E-05
1.91772997E-05,1.26023588E-05
1.91773997E-05,1.26023797E-05
1.91774998E-05,1.26024024E-05
1.91775998E-05,1.26024252E-05
1.91776999E-05,1.26024461E-05
1.91777999E-05,1.26024688E-05
1.91779000E-05,1.26024916E-05
1.91780000E-05,1.26025125E-05
1.91781000E-05,1.26025352E-05
1.91782001E-05,1.26025561E-05
1.91783001E-05,1.26025789E-05
1.91784002E-05,1.26026016E-05
1.91785002E-05,1.26026225E-05
1.91786003E-05,1.26026453E-05
1.91787003E-05,1.26026662E-05
1.91788004E-05,1.26026889E-05
1.91789004E-05,1.26027116E-05
1.91790004E-05,1.26027326E-05
1.91791005E-05,1.26027553E-05
1.91792005E-05,1.26027780E-05
1.91793006E-05,1.26028008E-05
1.91794006E-05,1.26028235E-05
1.91795007E-05,1.26028444E-05
1.91796007E-05,1.26028672E-05
1.91797008E-05,1.26028899E-05
1.91798008E-05,1.26029126E-05
1.91799008E-05,1.26029354E-05
1.91800009E-05,1.26029563E-05
1.91801009E-05,1.26029790E-05
1.91802010E-05,1.26030018E-05
1.91803010E-05,1.26030245E-05
1.91804011E-05,1.26030473E-05
1.91805011E-05,1.26030682E-05
1.91806012E-05,1.26030909E-05
1.91806994E-05,1.26031136E-05
1.91807994E-05,1.26031346E-05
1.91808995E-05,1.26031573E-05
1.91809995E-05,1.26031800E-05
1.91810996E-05,1.26032010E-05
1.91811996E-05,1.26032237E-05
1.91812996E-05,1.26032446E-05
1.91813997E-05,1.26032674E-05
1.91814997E-05,1.26032901E-05
1.91815998E-05,1.26033110E-05
1.91816998E-05,1.26033337E-05
1.91817999E-05,1.26033547E-05
1.91818999E-05,1.26033774E-05
1.91820000E-05,1.26034001E-05
1.91821000E-05,1.26034211E-05
1.91822000E-05,1.26034438E-05
1.91823001E-05,1.26034665E-05
1.91824001E-05,1.26034893E-05
1.91825002E-05,1.26035120E-05
1.91826002E-05,1.26035329E-05
1.91827003E-05,1.26035557E-05
1.91828003E-05,1.26035784E-05
1.91829004E-05,1.26036011E-05
1.91830004E-05,1.26036239E-05
1.91831004E-05,1.26036448E-05
1.91832005E-05,1.26036675E-05
1.91833005E-05,1.26036903E-05
1.91834006E-05,1.26037130E-05
1.91835006E-05,1.26037357E-05
1.91836007E-05,1.26037567E-05
1.91837007E-05,1.26037794E-05
1.91838008E-05,1.26038021E-05
1.91839008E-05,1.26038249E-05
1.91840008E-05,1.26038476E-05
1.91841009E-05,1.26038703E-05
1.91842009E-05,1.26038913E-05
1.91843010E-05,1.26039140E-05
1.91844010E-05,1.26039367E-05
1.91845011E-05,1.26039595E-05
1.91846011E-05,1.26039822E-05
1.91847012E-05,1.26040031E-05
1.91847994E-05,1.26040259E-05
1.91848994E-05,1.26040486E-05
1.91849995E-05,1.26040713E-05
1.91850995E-05,1.26040941E-05
1.91851996E-05,1.26041150E-05
1.91852996E-05,1.26041377E-05
1.91853997E-05,1.26041605E-05
1.91854997E-05,1.26041832E-05
1.91855997E-05,1.26042059E-05
1.91856998E-05,1.26042269E-05
1.91857998E-05,1.26042496E-05
1.91858999E-05,1.26042723E-05
1.91859999E-05,1.26042951E-05
1.91861000E-05,1.26043178E-05
1.91862000E-05,1.26043387E-05
1.91863001E-05,1.26043615E-05
1.91864001E-05,1.26043842E-05
1.91865001E-05,1.26044069E-05
1.91866002E-05,1.26044297E-05
1.91867002E-05,1.26044524E-05
1.91868003E-05,1.26044733E-05
1.91869003E-05,1.26044961E-05
1.91870004E-05,1.26045188E-05
1.91871004E-05,1.26045416E-05
1.91872005E-05,1.26045643E-05
1.91873005E-05,1.26045852E-05
1.91874005E-05,1.26046079E-05
1.91875006E-05,1.26046307E-05
1.91876006E-05,1.26046534E-05
1.91877007E-05,1.26046762E-05
1.91878007E-05,1.26046971E-05
1.91879008E-05,1.26047198E-05
1.91880008E-05,1.26047426E-05
1.91881009E-05,1.26047653E-05
1.91882009E-05,1.26047880E-05
1.91883009E-05,1.26048089E-05
1.91884010E-05,1.26048317E-05
1.91885010E-05,1.26048544E-05
1.91886011E-05,1.26048753E-05
1.91887011E-05,1.26048981E-05
1.91888012E-05,1.26049190E-05
1.91888994E-05,1.26049417E-05
1.91889994E-05,1.26049645E-05
1.91890995E-05,1.26049854E-05
1.91891995E-05,1.26050081E-05
1.91892996E-05,1.26050290E-05
1.91893996E-05,1.26050518E-05
1.91894997E-05,1.26050745E-05
1.91895997E-05,1.26050973E-05
1.91896997E-05,1.26051200E-05
1.91897998E-05,1.26051427E-05
1.91898998E-05,1.26051636E-05
1.91899999E-05,1.26051864E-05
1.91900999E-05,1.26052091E-05
1.91902000E-05,1.26052319E-05
1.91903000E-05,1.26052546E-05
1.91904001E-05,1.26052755E-05
1.91905001E-05,1.26052983E-05
1.91906001E-05,1.26053210E-05
1.91907002E-05,1.26053437E-05
1.91908002E-05,1.26053665E-05
1.91909003E-05,1.26053874E-05
1.91910003E-05,1.26054101E-05
1.91911004E-05,1.26054329E-05
1.91912004E-05,1.26054556E-05
1.91913005E-05,1.26054783E-05
1.91914005E-05,1.26054993E-05
1.91915005E-05,1.26055220E-05
1.91916006E-05,1.26055447E-05
1.91917006E-05,1.26055656E-05
1.91918007E-05,1.26055884E-05
1.91919007E-05,1.26056093E-05
1.91920008E-05,1.26056320E-05
1.91921008E-05,1.26056548E-05
1.91922009E-05,1.26056757E-05
1.91923009E-05,1.26056984E-05
1.91924009E-05,1.26057193E-05
1.91925010E-05,1.26057421E-05
1.91926010E-05,1.26057648E-05
1.91927011E-05,1.26057857E-05
1.91928011E-05,1.26058085E-05
1.91929012E-05,1.26058312E-05
1.91929994E-05,1.26058521E-05
1.91930994E-05,1.26058749E-05
1.91931995E-05,1.26058958E-05
1.91932995E-05,1.26059185E-05
1.91933996E-05,1.26059413E-05
1.91934996E-05,1.26059622E-05
1.91935997E-05,1.26059849E-05
1.91936997E-05,1.26060058E-05
1.91937997E-05,1.26060286E-05
1.91938998E-05,1.26060513E-05
1.91939998E-05,1.26060722E-05
1.91940999E-05,1.26060950E-05
1.91941999E-05,1.26061177E-05
1.91943000E-05,1.26061404E-05
1.91944000E-05,1.26061632E-05
1.91945001E-05,1.26061841E-05
1.91946001E-05,1.26062068E-05
1.91947001E-05,1.26062296E-05
1.91948002E-05,1.26062505E-05
1.91949002E-05,1.26062732E-05
