1.91173003E-05,292.99866730818491,
1.91174004E-05,292.99866743795627,
1.91175004E-05,292.99866742440310,
1.91176005E-05,292.99866741005309,
1.91177005E-05,292.99866739489084,
1.91178005E-05,292.99866738162416,
1.91179006E-05,292.99866736727415,
1.91180006E-05,292.99866735400735,
1.91181007E-05,292.99866733965735,
1.91182007E-05,292.99866732530745,
1.91183008E-05,292.99866731095756,
1.91184008E-05,292.99866729660766,
1.91185009E-05,292.99866728334086,
1.91186009E-05,292.99866726926160,
1.91187009E-05,292.99866725437010,
1.91188010E-05,292.99866724110336,
1.91189010E-05,292.99866722648255,
1.91190011E-05,292.99866721267426,
1.91191011E-05,292.99866719832431,
1.91191994E-05,292.99866718370362,
1.91192994E-05,292.99866717043687,
1.91193994E-05,292.99866715608687,
1.91194995E-05,292.99866714146617,
1.91195995E-05,292.99866712765788,
1.91196996E-05,292.99866711330793,
1.91197996E-05,292.99866709977039,
1.91198997E-05,292.99866708514963,
1.91199997E-05,292.99866707107054,
1.91200998E-05,292.99866705753294,
1.91201998E-05,292.99866704318293,
1.91202998E-05,292.99866702910379,
1.91203999E-05,292.99866701475383,
1.91204999E-05,292.99866700040394,
1.91206000E-05,292.99866698713714,
1.91207000E-05,292.99866697251633,
1.91208001E-05,292.99866695789569,
1.91209001E-05,292.99866694327505,
1.91210002E-05,292.99866692838361,
1.91211002E-05,292.99866691511687,
1.91212002E-05,292.99866690049606,
1.91213003E-05,292.99866688614617,
1.91214003E-05,292.99866687287937,
1.91215004E-05,292.99866685852936,
1.91216004E-05,292.99866684526256,
1.91217005E-05,292.99866682982940,
1.91218005E-05,292.99866681547962,
1.91219006E-05,292.99866680248363,
1.91220006E-05,292.99866678759201,
1.91221006E-05,292.99866677432527,
1.91222007E-05,292.99866675997526,
1.91223007E-05,292.99866674535457,
1.91224008E-05,292.99866673154628,
1.91225008E-05,292.99866671719633,
1.91226009E-05,292.99866670257563,
1.91227009E-05,292.99866668930889,
1.91228009E-05,292.99866667468808,
1.91229010E-05,292.99866666142134,
1.91230010E-05,292.99866664707133,
1.91231011E-05,292.99866663272144,
1.91232011E-05,292.99866661837154,
1.91232994E-05,292.99866660429240,
1.91233994E-05,292.99866659102560,
1.91234994E-05,292.99866657640479,
1.91235995E-05,292.99866656205489,
1.91236995E-05,292.99866654878809,
1.91237996E-05,292.99866653389648,
1.91238996E-05,292.99866651927584,
1.91239997E-05,292.99866650438440,
1.91240997E-05,292.99866649003457,
1.91241998E-05,292.99866647676777,
1.91242998E-05,292.99866646214696,
1.91243998E-05,292.99866644806787,
1.91244999E-05,292.99866643317637,
1.91245999E-05,292.99866641882653,
1.91247000E-05,292.99866640501818,
1.91248000E-05,292.99866639039743,
1.91249001E-05,292.99866637604754,
1.91250001E-05,292.99866636142684,
1.91251002E-05,292.99866634680620,
1.91252002E-05,292.99866633353946,
1.91253002E-05,292.99866631918945,
1.91254003E-05,292.99866630402721,
1.91255003E-05,292.99866629076053,
1.91256004E-05,292.99866627641052,
1.91257004E-05,292.99866626206062,
1.91258005E-05,292.99866624879382,
1.91259005E-05,292.99866623417302,
1.91260006E-05,292.99866622090627,
1.91261006E-05,292.99866620628546,
1.91262006E-05,292.99866619112322,
1.91263007E-05,292.99866617812734,
1.91264007E-05,292.99866616323573,
1.91265008E-05,292.99866614996898,
1.91266008E-05,292.99866613561898,
1.91267009E-05,292.99866612099828,
1.91268009E-05,292.99866610773154,
1.91269010E-05,292.99866609338153,
1.91270010E-05,292.99866607821929,
1.91271010E-05,292.99866606386945,
1.91272011E-05,292.99866604924875,
1.91273011E-05,292.99866603598201,
1.91273994E-05,292.99866602163200,
1.91274994E-05,292.99866600701131,
1.91275994E-05,292.99866599239067,
1.91276995E-05,292.99866597804078,
1.91277995E-05,292.99866596450323,
1.91278996E-05,292.99866594961168,
1.91279996E-05,292.99866593499104,
1.91280997E-05,292.99866592091195,
1.91281997E-05,292.99866590629125,
1.91282998E-05,292.99866589302451,
1.91283998E-05,292.99866587840370,
1.91284998E-05,292.99866586405381,
1.91285999E-05,292.99866584943311,
1.91286999E-05,292.99866583454167,
1.91288000E-05,292.99866581992103,
1.91289000E-05,292.99866580665429,
1.91290001E-05,292.99866579203348,
1.91291001E-05,292.99866577768358,
1.91292002E-05,292.99866576333369,
1.91293002E-05,292.99866574871299,
1.91294002E-05,292.99866573544625,
1.91295003E-05,292.99866572082544,
1.91296003E-05,292.99866570701715,
1.91297004E-05,292.99866569239640,
1.91298004E-05,292.99866567804651,
1.91299005E-05,292.99866566450896,
1.91300005E-05,292.99866565015896,
1.91301006E-05,292.99866563580906,
1.91302006E-05,292.99866562118837,
1.91303006E-05,292.99866560683847,
1.91304007E-05,292.99866559275932,
1.91305007E-05,292.99866557840937,
1.91306008E-05,292.99866556405948,
1.91307008E-05,292.99866554943878,
1.91308009E-05,292.99866553508889,
1.91309009E-05,292.99866552182209,
1.91310010E-05,292.99866550693048,
1.91311010E-05,292.99866549285139,
1.91312010E-05,292.99866547823069,
1.91313011E-05,292.99866546306845,
1.91314011E-05,292.99866544980176,
1.91314994E-05,292.99866543545176,
1.91315994E-05,292.99866542083106,
1.91316994E-05,292.99866540621042,
1.91317995E-05,292.99866539186053,
1.91318995E-05,292.99866537751063,
1.91319996E-05,292.99866536397309,
1.91320996E-05,292.99866534962308,
1.91321997E-05,292.99866533527319,
1.91322997E-05,292.99866532011094,
1.91323998E-05,292.99866530576111,
1.91324998E-05,292.99866529222356,
1.91325998E-05,292.99866527787356,
1.91326999E-05,292.99866526325286,
1.91327999E-05,292.99866524863222,
1.91329000E-05,292.99866523428233,
1.91330000E-05,292.99866522101553,
1.91331001E-05,292.99866520639472,
1.91332001E-05,292.99866519150328,
1.91333002E-05,292.99866517796579,
1.91334002E-05,292.99866516361578,
1.91335002E-05,292.99866515034898,
1.91336003E-05,292.99866513572817,
1.91337003E-05,292.99866512137828,
1.91338004E-05,292.99866510811148,
1.91339004E-05,292.99866509349067,
1.91340005E-05,292.99866508022393,
1.91341005E-05,292.99866506587392,
1.91342006E-05,292.99866505071168,
1.91343006E-05,292.99866503609110,
1.91344006E-05,292.99866502147046,
1.91345007E-05,292.99866500820372,
1.91346007E-05,292.99866499385371,
1.91347008E-05,292.99866497950381,
1.91348008E-05,292.99866496488312,
1.91349009E-05,292.99866495053323,
1.91350009E-05,292.99866493591253,
1.91351010E-05,292.99866492264579,
1.91352010E-05,292.99866490748343,
1.91353010E-05,292.99866489313359,
1.91354011E-05,292.99866487878370,
1.91355011E-05,292.99866486389220,
1.91355994E-05,292.99866485062546,
1.91356994E-05,292.99866483654620,
1.91357994E-05,292.99866482192550,
1.91358995E-05,292.99866480730486,
1.91359995E-05,292.99866479268422,
1.91360996E-05,292.99866477941748,
1.91361996E-05,292.99866476452587,
1.91362997E-05,292.99866474990523,
1.91363997E-05,292.99866473663849,
1.91364998E-05,292.99866472228848,
1.91365998E-05,292.99866470875094,
1.91366998E-05,292.99866469440093,
1.91367999E-05,292.99866467978023,
1.91368999E-05,292.99866466651349,
1.91370000E-05,292.99866465216348,
1.91371000E-05,292.99866463889668,
1.91372001E-05,292.99866462346353,
1.91373001E-05,292.99866460938449,
1.91374002E-05,292.99866459611769,
1.91375002E-05,292.99866458149688,
1.91376002E-05,292.99866456687624,
1.91377003E-05,292.99866455360950,
1.91378003E-05,292.99866453898869,
1.91379004E-05,292.99866452572195,
1.91380004E-05,292.99866451110114,
1.91381005E-05,292.99866449675125,
1.91382005E-05,292.99866448348445,
1.91383006E-05,292.99866446832209,
1.91384006E-05,292.99866445397225,
1.91385006E-05,292.99866443935156,
1.91386007E-05,292.99866442500166,
1.91387007E-05,292.99866441173486,
1.91388008E-05,292.99866439711406,
1.91389008E-05,292.99866438276416,
1.91390009E-05,292.99866436814347,
1.91391009E-05,292.99866435352283,
1.91392010E-05,292.99866434025608,
1.91393010E-05,292.99866432590608,
1.91394010E-05,292.99866431074383,
1.91395011E-05,292.99866429747715,
1.91396011E-05,292.99866428285634,
1.91396994E-05,292.99866426958960,
1.91397994E-05,292.99866425523959,
1.91398995E-05,292.99866424061889,
1.91399995E-05,292.99866422735215,
1.91400995E-05,292.99866421300214,
1.91401996E-05,292.99866419973534,
1.91402996E-05,292.99866418511454,
1.91403997E-05,292.99866417049390,
1.91404997E-05,292.99866415695635,
1.91405998E-05,292.99866414233560,
1.91406998E-05,292.99866412771496,
1.91407998E-05,292.99866411417742,
1.91408999E-05,292.99866409982741,
1.91409999E-05,292.99866408656061,
1.91411000E-05,292.99866407193980,
1.91412000E-05,292.99866405758991,
1.91413001E-05,292.99866404432311,
1.91414001E-05,292.99866402970230,
1.91415002E-05,292.99866401643555,
1.91416002E-05,292.99866400208555,
1.91417002E-05,292.99866398692330,
1.91418003E-05,292.99866397365662,
1.91419003E-05,292.99866395930661,
1.91420004E-05,292.99866394576907,
1.91421004E-05,292.99866393141906,
1.91422005E-05,292.99866391652756,
1.91423005E-05,292.99866390326082,
1.91424006E-05,292.99866388891081,
1.91425006E-05,292.99866387429012,
1.91426006E-05,292.99866386102337,
1.91427007E-05,292.99866384667337,
1.91428007E-05,292.99866383340657,
1.91429008E-05,292.99866381824421,
1.91430008E-05,292.99866380362363,
1.91431009E-05,292.99866379008608,
1.91432009E-05,292.99866377600688,
1.91433010E-05,292.99866376274008,
1.91434010E-05,292.99866374811927,
1.91435010E-05,292.99866373376938,
1.91436011E-05,292.99866372050258,
1.91437011E-05,292.99866370561097,
1.91437994E-05,292.99866369126113,
1.91438994E-05,292.99866367799433,
1.91439995E-05,292.99866366337352,
1.91440995E-05,292.99866365010678,
1.91441995E-05,292.99866363521517,
1.91442996E-05,292.99866362059453,
1.91443996E-05,292.99866360732779,
1.91444997E-05,292.99866359297778,
1.91445997E-05,292.99866357944023,
1.91446998E-05,292.99866356481948,
1.91447998E-05,292.99866355074039,
1.91448999E-05,292.99866353720279,
1.91449999E-05,292.99866352285278,
1.91450999E-05,292.99866350958598,
1.91452000E-05,292.99866349496517,
1.91453000E-05,292.99866348034453,
1.91454001E-05,292.99866346707779,
1.91455001E-05,292.99866345191543,
1.91456002E-05,292.99866343756560,
1.91457002E-05,292.99866342402805,
1.91458003E-05,292.99866340967804,
1.91459003E-05,292.99866339641125,
1.91460003E-05,292.99866338179044,
1.91461004E-05,292.99866336716980,
1.91462004E-05,292.99866335390305,
1.91463005E-05,292.99866333928225,
1.91464005E-05,292.99866332601550,
1.91465006E-05,292.99866331193624,
1.91466006E-05,292.99866329731555,
1.91467007E-05,292.99866328404880,
1.91468007E-05,292.99866326888645,
1.91469007E-05,292.99866325426586,
1.91470008E-05,292.99866324099912,
1.91471008E-05,292.99866322664911,
1.91472009E-05,292.99866321311157,
1.91473009E-05,292.99866319876156,
1.91474010E-05,292.99866318441167,
1.91475010E-05,292.99866317087412,
