2.99999989E-08,4.5427879310412999E-009
5.99999979E-08,4.5427879310412958E-009
9.00000003E-08,4.5427879310412982E-009
1.19999996E-07,4.5427879310413032E-009
1.50000005E-07,4.5427879310413007E-009
1.80000001E-07,4.5427879310412982E-009
2.09999996E-07,4.5427879310413024E-009
2.39999991E-07,4.5427879310413082E-009
2.70000015E-07,4.5427879310413107E-009
3.00000011E-07,4.5427879310413082E-009
3.30000006E-07,4.5427879310413040E-009
3.60000001E-07,4.5427879310413090E-009
3.89999997E-07,4.5427879310413131E-009
4.19999992E-07,4.5427879310413181E-009
4.50000016E-07,4.5427879310413264E-009
4.79999983E-07,4.5427879310413297E-009
5.10000007E-07,4.5427879310413280E-009
5.40000030E-07,4.5427879310413305E-009
5.69999997E-07,4.5427879310413280E-009
6.00000021E-07,4.5427879310413289E-009
6.29999988E-07,4.5427879310413305E-009
6.60000012E-07,4.5427879310413330E-009
6.90000036E-07,4.5427879310413289E-009
7.20000003E-07,4.5427879310413330E-009
7.50000027E-07,4.5427879310413297E-009
7.79999993E-07,4.5427879310413330E-009
8.10000017E-07,4.5427879310413346E-009
8.39999984E-07,4.5427879310413371E-009
8.70000008E-07,4.5427879310413413E-009
9.00000032E-07,4.5427879310413421E-009
9.29999999E-07,4.5427879310413338E-009
9.59999966E-07,4.5427879310413322E-009
9.89999990E-07,4.5427879310413297E-009
1.02000001E-06,4.5427879310413280E-009
1.05000004E-06,4.5427879310413338E-009
1.08000006E-06,4.5427879310413289E-009
1.10999997E-06,4.5427879310413247E-009
1.13999999E-06,4.5427879310413272E-009
1.17000002E-06,4.5427879310413272E-009
1.20000004E-06,4.5427879310413247E-009
1.23000007E-06,4.5427879310413181E-009
1.25999998E-06,4.5427879310413181E-009
1.29000000E-06,4.5427879310413189E-009
1.32000002E-06,4.5427879310413206E-009
1.35000005E-06,4.5427879310413264E-009
1.38000007E-06,4.5427879310413297E-009
1.40999998E-06,4.5427879310413297E-009
1.44000001E-06,4.5427879310413297E-009
1.47000003E-06,4.5427879310413313E-009
1.50000005E-06,4.5427879310413330E-009
1.53000008E-06,4.5427879310413305E-009
1.55999999E-06,4.5427879310413272E-009
1.59000001E-06,4.5427879310413289E-009
1.62000003E-06,4.5427879310413280E-009
1.65000006E-06,4.5427879310413297E-009
1.67999997E-06,4.5427879310413355E-009
1.70999999E-06,4.5427879310413421E-009
1.74000002E-06,4.5427879310413396E-009
1.77000004E-06,4.5427879310413437E-009
1.80000006E-06,4.5427879310413396E-009
1.82999997E-06,4.5427879310413404E-009
1.86000000E-06,4.5427879310413421E-009
1.89000002E-06,4.5427879310413437E-009
1.91999993E-06,4.5427879310413479E-009
1.95000007E-06,4.5427879310413437E-009
1.97999998E-06,4.5427879310413371E-009
2.01000012E-06,4.5427879310413388E-009
2.04000003E-06,4.5427879310413371E-009
2.06999994E-06,4.5427879310413355E-009
2.10000007E-06,4.5427879310413404E-009
2.12999998E-06,4.5427879310413470E-009
2.16000012E-06,4.5427879310413479E-009
2.19000003E-06,4.5427879310413528E-009
2.21999994E-06,4.5427879310413545E-009
2.25000008E-06,4.5427879310413570E-009
2.27999999E-06,4.5427879310413603E-009
2.31000013E-06,4.5427879310413578E-009
2.34000004E-06,4.5427879310413561E-009
2.36999995E-06,4.5427879310413553E-009
2.40000008E-06,4.5427879310413611E-009
2.43000000E-06,4.5427879310413628E-009
2.46000013E-06,4.5427879310413619E-009
2.49000004E-06,4.5427879310413669E-009
2.51999995E-06,4.5427879310413619E-009
2.55000009E-06,4.5427879310413652E-009
2.58000000E-06,4.5427879310413694E-009
2.61000014E-06,4.5427879310413669E-009
2.64000005E-06,4.5427879310413686E-009
2.66999996E-06,4.5427879310413669E-009
2.70000010E-06,4.5427879310413694E-009
2.73000001E-06,4.5427879310413694E-009
2.76000014E-06,4.5427879310413669E-009
2.79000005E-06,4.5427879310413628E-009
2.81999996E-06,4.5427879310413619E-009
2.85000010E-06,4.5427879310413628E-009
2.88000001E-06,4.5427879310413611E-009
2.91000015E-06,4.5427879310413628E-009
2.94000006E-06,4.5427879310413669E-009
2.96999997E-06,4.5427879310413628E-009
3.00000011E-06,4.5427879310413595E-009
3.03000002E-06,4.5427879310413636E-009
3.06000015E-06,4.5427879310413595E-009
3.09000006E-06,4.5427879310413586E-009
3.11999997E-06,4.5427879310413611E-009
3.15000011E-06,4.5427879310413644E-009
3.18000002E-06,4.5427879310413619E-009
3.20999993E-06,4.5427879310413652E-009
3.24000007E-06,4.5427879310413611E-009
3.26999998E-06,4.5427879310413652E-009
3.30000012E-06,4.5427879310413669E-009
3.33000003E-06,4.5427879310413619E-009
3.35999994E-06,4.5427879310413561E-009
3.39000007E-06,4.5427879310413561E-009
3.41999998E-06,4.5427879310413520E-009
3.45000012E-06,4.5427879310413520E-009
3.48000003E-06,4.5427879310413520E-009
3.50999994E-06,4.5427879310413561E-009
3.54000008E-06,4.5427879310413545E-009
3.56999999E-06,4.5427879310413561E-009
3.60000013E-06,4.5427879310413595E-009
3.63000004E-06,4.5427879310413545E-009
3.65999995E-06,4.5427879310413528E-009
3.69000009E-06,4.5427879310413495E-009
3.72000000E-06,4.5427879310413504E-009
3.75000013E-06,4.5427879310413545E-009
3.78000004E-06,4.5427879310413504E-009
3.80999995E-06,4.5427879310413504E-009
3.83999986E-06,4.5427879310413462E-009
3.87000000E-06,4.5427879310413446E-009
3.90000014E-06,4.5427879310413479E-009
3.93000028E-06,4.5427879310413487E-009
3.95999996E-06,4.5427879310413537E-009
3.99000010E-06,4.5427879310413578E-009
4.02000023E-06,4.5427879310413611E-009
4.04999992E-06,4.5427879310413611E-009
4.08000005E-06,4.5427879310413553E-009
4.11000019E-06,4.5427879310413570E-009
4.13999987E-06,4.5427879310413545E-009
4.17000001E-06,4.5427879310413561E-009
4.20000015E-06,4.5427879310413561E-009
4.22999983E-06,4.5427879310413578E-009
4.25999997E-06,4.5427879310413545E-009
4.29000011E-06,4.5427879310413487E-009
4.32000024E-06,4.5427879310413512E-009
4.34999993E-06,4.5427879310413561E-009
4.38000006E-06,4.5427879310413512E-009
4.41000020E-06,4.5427879310413561E-009
4.43999988E-06,4.5427879310413561E-009
4.47000002E-06,4.5427879310413586E-009
4.50000016E-06,4.5427879310413553E-009
4.52999984E-06,4.5427879310413545E-009
4.55999998E-06,4.5427879310413603E-009
4.59000012E-06,4.5427879310413652E-009
4.62000025E-06,4.5427879310413661E-009
4.64999994E-06,4.5427879310413644E-009
4.68000007E-06,4.5427879310413669E-009
4.71000021E-06,4.5427879310413636E-009
4.73999989E-06,4.5427879310413628E-009
4.77000003E-06,4.5427879310413652E-009
4.80000017E-06,4.5427879310413677E-009
4.82999985E-06,4.5427879310413710E-009
4.85999999E-06,4.5427879310413727E-009
4.89000013E-06,4.5427879310413735E-009
4.92000026E-06,4.5427879310413710E-009
4.94999995E-06,4.5427879310413710E-009
4.98000009E-06,4.5427879310413743E-009
5.01000022E-06,4.5427879310413727E-009
5.03999991E-06,4.5427879310413694E-009
5.07000004E-06,4.5427879310413644E-009
5.10000018E-06,4.5427879310413628E-009
5.12999986E-06,4.5427879310413636E-009
5.16000000E-06,4.5427879310413661E-009
5.19000014E-06,4.5427879310413702E-009
5.22000028E-06,4.5427879310413735E-009
5.24999996E-06,4.5427879310413727E-009
5.28000010E-06,4.5427879310413801E-009
5.31000023E-06,4.5427879310413785E-009
5.33999992E-06,4.5427879310413793E-009
5.37000005E-06,4.5427879310413793E-009
5.40000019E-06,4.5427879310413818E-009
5.42999987E-06,4.5427879310413785E-009
5.46000001E-06,4.5427879310413727E-009
5.49000015E-06,4.5427879310413777E-009
5.52000029E-06,4.5427879310413826E-009
5.54999997E-06,4.5427879310413843E-009
5.58000011E-06,4.5427879310413851E-009
5.61000024E-06,4.5427879310413859E-009
5.63999993E-06,4.5427879310413868E-009
5.67000006E-06,4.5427879310413934E-009
5.70000020E-06,4.5427879310413950E-009
5.72999988E-06,4.5427879310414008E-009
